,Urn,JournalDate,PurchaseDate,ExpiryDate,Purchaser,Prefix,BondNumber,PayBranchCode_x,IssueTeller,unique_key,DateEncashment,PartyName,AccountNum,PayBranchCode_y,PayTeller,encashedyear,Denomination,Year
11366,00800202212090000002740,2022-12-09,2022-12-09,2022-12-23,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10863.0,800.0,7273126.0,OC10863,2022-12-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
11367,00800202212090000002740,2022-12-09,2022-12-09,2022-12-23,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10881.0,800.0,7273126.0,OC10881,2022-12-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
11368,00800202212090000002740,2022-12-09,2022-12-09,2022-12-23,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10570.0,800.0,7273126.0,OC10570,2022-12-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
11750,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10852.0,800.0,7273126.0,OC10852,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11751,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10861.0,800.0,7273126.0,OC10861,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11752,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10794.0,800.0,7273126.0,OC10794,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11753,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10875.0,800.0,7273126.0,OC10875,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11754,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10781.0,800.0,7273126.0,OC10781,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11755,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10855.0,800.0,7273126.0,OC10855,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11756,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10776.0,800.0,7273126.0,OC10776,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11757,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10792.0,800.0,7273126.0,OC10792,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11758,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10864.0,800.0,7273126.0,OC10864,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11759,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10797.0,800.0,7273126.0,OC10797,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11760,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10779.0,800.0,7273126.0,OC10779,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11761,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10866.0,800.0,7273126.0,OC10866,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11762,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10787.0,800.0,7273126.0,OC10787,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11763,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10870.0,800.0,7273126.0,OC10870,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11764,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10868.0,800.0,7273126.0,OC10868,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11765,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10873.0,800.0,7273126.0,OC10873,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11766,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10783.0,800.0,7273126.0,OC10783,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11767,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10790.0,800.0,7273126.0,OC10790,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11768,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10858.0,800.0,7273126.0,OC10858,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11769,00800202301240000002783,2023-01-24,2023-01-24,2023-02-07,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10785.0,800.0,7273126.0,OC10785,2023-01-30,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11826,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10742.0,800.0,7273126.0,OC10742,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11827,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10738.0,800.0,7273126.0,OC10738,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11828,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10754.0,800.0,7273126.0,OC10754,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11829,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10745.0,800.0,7273126.0,OC10745,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11830,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10732.0,800.0,7273126.0,OC10732,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11831,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10734.0,800.0,7273126.0,OC10734,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11832,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10771.0,800.0,7273126.0,OC10771,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11833,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10751.0,800.0,7273126.0,OC10751,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11834,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10730.0,800.0,7273126.0,OC10730,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11835,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10747.0,800.0,7273126.0,OC10747,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11836,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10726.0,800.0,7273126.0,OC10726,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11837,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10728.0,800.0,7273126.0,OC10728,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11838,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10766.0,800.0,7273126.0,OC10766,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11839,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10736.0,800.0,7273126.0,OC10736,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11840,00800202301250000002799,2023-01-25,2023-01-25,2023-02-08,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10760.0,800.0,7273126.0,OC10760,2023-02-01,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2023.0,10000000.0,2023
11901,00800202301270000002811,2023-01-27,2023-01-27,2023-02-10,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10535.0,800.0,7273126.0,OC10535,2023-02-07,SIKKIM KRANTIKARI MORCHA,*******7000,232.0,5880645.0,2023.0,10000000.0,2023
11902,00800202301270000002811,2023-01-27,2023-01-27,2023-02-10,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10528.0,800.0,7273126.0,OC10528,2023-02-07,SIKKIM KRANTIKARI MORCHA,*******7000,232.0,5880645.0,2023.0,10000000.0,2023
11903,00800202301270000002811,2023-01-27,2023-01-27,2023-02-10,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10541.0,800.0,7273126.0,OC10541,2023-02-07,SIKKIM KRANTIKARI MORCHA,*******7000,232.0,5880645.0,2023.0,10000000.0,2023
12046,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10536.0,800.0,7910576.0,OC10536,2023-04-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2023.0,10000000.0,2023
12047,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10869.0,800.0,7910576.0,OC10869,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12048,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10739.0,800.0,7910576.0,OC10739,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12049,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10524.0,800.0,7910576.0,OC10524,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12050,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10546.0,800.0,7910576.0,OC10546,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12051,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10784.0,800.0,7910576.0,OC10784,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12052,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10780.0,800.0,7910576.0,OC10780,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12053,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10521.0,800.0,7910576.0,OC10521,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12054,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10632.0,800.0,7910576.0,OC10632,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12055,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10757.0,800.0,7910576.0,OC10757,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12056,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10518.0,800.0,7910576.0,OC10518,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12057,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10630.0,800.0,7910576.0,OC10630,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12058,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10786.0,800.0,7910576.0,OC10786,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12059,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10761.0,800.0,7910576.0,OC10761,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12060,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10743.0,800.0,7910576.0,OC10743,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12061,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10522.0,800.0,7910576.0,OC10522,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12062,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10511.0,800.0,7910576.0,OC10511,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12063,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10646.0,800.0,7910576.0,OC10646,2023-04-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2023.0,10000000.0,2023
12064,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10795.0,800.0,7910576.0,OC10795,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12065,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10871.0,800.0,7910576.0,OC10871,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12066,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10735.0,800.0,7910576.0,OC10735,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12067,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10862.0,800.0,7910576.0,OC10862,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12068,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10533.0,800.0,7910576.0,OC10533,2023-04-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2023.0,10000000.0,2023
12069,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10530.0,800.0,7910576.0,OC10530,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12070,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10856.0,800.0,7910576.0,OC10856,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12071,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10636.0,800.0,7910576.0,OC10636,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12072,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10752.0,800.0,7910576.0,OC10752,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12073,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10548.0,800.0,7910576.0,OC10548,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12074,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10859.0,800.0,7910576.0,OC10859,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12075,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10642.0,800.0,7910576.0,OC10642,2023-04-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2023.0,10000000.0,2023
12076,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10531.0,800.0,7910576.0,OC10531,2023-04-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2023.0,10000000.0,2023
12077,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10867.0,800.0,7910576.0,OC10867,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12078,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10509.0,800.0,7910576.0,OC10509,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12079,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10774.0,800.0,7910576.0,OC10774,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12080,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10650.0,800.0,7910576.0,OC10650,2023-04-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2023.0,10000000.0,2023
12081,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10550.0,800.0,7910576.0,OC10550,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12082,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10737.0,800.0,7910576.0,OC10737,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12083,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10727.0,800.0,7910576.0,OC10727,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12084,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10628.0,800.0,7910576.0,OC10628,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12085,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10634.0,800.0,7910576.0,OC10634,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12086,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10853.0,800.0,7910576.0,OC10853,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12087,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10800.0,800.0,7910576.0,OC10800,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12088,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10638.0,800.0,7910576.0,OC10638,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12089,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10504.0,800.0,7910576.0,OC10504,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12090,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10746.0,800.0,7910576.0,OC10746,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12091,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10755.0,800.0,7910576.0,OC10755,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12092,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10765.0,800.0,7910576.0,OC10765,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12093,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10543.0,800.0,7910576.0,OC10543,2023-04-10,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,6406963.0,2023.0,10000000.0,2023
12094,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10502.0,800.0,7910576.0,OC10502,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12095,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10538.0,800.0,7910576.0,OC10538,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
12096,00800202304050000002839,2023-04-05,2023-04-05,2023-04-19,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10505.0,800.0,7910576.0,OC10505,2023-04-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5422566.0,2023.0,10000000.0,2023
